turboFFT, 1, 27,    3.168,  423.718, 1355.896
turboFFT, 2, 26,    3.163,  848.791, 1358.065
turboFFT, 3, 25,    3.159, 1274.573, 1359.544
turboFFT, 4, 24,    3.172, 1692.285, 1353.828
turboFFT, 5, 23,    3.132, 2142.664, 1371.305
turboFFT, 6, 22,    3.112, 2587.780, 1380.149
turboFFT, 7, 21,    3.200, 2936.348, 1342.330
turboFFT, 8, 20,    3.187, 3369.274, 1347.710
turboFFT, 9, 19,    3.129, 3860.164, 1372.503
turboFFT, 10, 18,    3.107, 4319.723, 1382.311
turboFFT, 11, 17,    3.115, 4739.151, 1378.662
turboFFT, 12, 16,    3.106, 5186.188, 1382.984
turboFFT, 13, 15,    3.558, 4904.383, 1207.233
turboFFT, 14, 14,    6.764, 2778.070,  634.987
turboFFT, 15, 13,    6.411, 3140.256,  669.921
turboFFT, 16, 12,    6.223, 3451.149,  690.230
turboFFT, 17, 11,    6.253, 3648.705,  686.815
turboFFT, 18, 10,    6.261, 3858.915,  686.029
turboFFT, 19, 9,    6.531, 3904.442,  657.590
turboFFT, 20, 8,    6.618, 4056.167,  648.987
turboFFT, 21, 7,    7.284, 3869.678,  589.665
turboFFT, 22, 6,    8.585, 3439.671,  500.316
turboFFT, 23, 5,    9.737, 3170.541,  441.119
turboFFT, 24, 4,    9.822, 3279.438,  437.258
turboFFT, 25, 3,   10.273, 3266.182,  418.071
