7, 1, 7, 0, 0, 1, 0, 0, 8, 0, 0
8, 1, 8, 0, 0, 1, 0, 0, 16, 0, 0
9, 1, 9, 0, 0, 1, 0, 0, 8, 0, 0
10, 1, 10, 0, 0, 1, 0, 0, 16, 0, 0
